;Asset1;Asset2;Asset3;Asset4;Asset5;Asset6;Asset7;Asset8;Asset9;Asset10;Asset11;Asset12;Asset13;Asset14;Asset15
1751;377.56;63.7;3604.06;873.73;281.72;323.94;253.87;390.99;157.7;200.56;211.76;163.16;147.96;145.43;104.54
1752;384.78;64.24;3638.3;868.58;283.95;320.64;248.02;382.02;158.07;202.32;211.16;163.84;149.32;149.61;104.21
1753;390.48;65.62;3610.65;859.15;285.54;322.96;250.27;383.45;160.42;203.67;211.67;164.57;149.22;147.84;103.46
1754;396.82;66.03;3629.91;856.74;290.0;326.2;249.9;385.36;162.38;207.43;213.09;166.33;149.71;151.57;103.12
1755;397.99;66.02;3758.06;864.44;291.44;328.45;250.53;391.44;163.17;209.43;214.67;168.93;151.64;153.43;103.04
1756;401.54;66.07;3935.68;867.95;292.86;329.94;249.06;391.77;160.19;206.63;216.49;169.78;151.88;155.74;101.84
1757;401.16;65.48;3892.19;868.63;294.63;329.74;249.91;397.77;154.67;201.48;216.27;169.89;151.95;152.76;101.12
1758;404.05;65.99;3977.11;883.66;301.73;330.87;250.22;402.33;155.34;201.29;217.1;167.98;151.35;150.19;101.08
1759;414.02;65.94;4065.53;882.48;302.28;326.5;249.77;402.79;154.64;201.7;218.65;168.62;153.27;153.43;100.99
1760;414.39;65.24;4029.84;888.72;303.44;327.38;249.85;403.17;155.71;202.93;219.16;168.79;153.29;152.62;101.07
1761;411.78;66.05;3896.56;879.74;307.18;324.94;254.47;405.24;158.45;205.18;217.68;170.13;152.58;153.19;101.28
1762;406.35;65.51;3792.9;874.32;304.82;324.44;255.91;405.89;159.19;208.18;217.75;171.23;152.27;156.11;101.9
1763;409.06;65.46;3818.83;878.01;310.82;326.46;257.41;410.31;161.69;212.29;218.63;171.11;151.96;159.49;102.01
1764;413.31;69.56;3910.17;881.98;308.5;323.68;257.2;411.23;161.93;213.26;219.25;170.83;152.1;161.29;102.58
1765;407.41;68.11;3890.74;885.98;310.35;321.52;258.12;411.94;161.03;211.66;219.21;168.52;152.63;159.57;102.7
1766;407.38;68.53;3929.09;880.15;306.92;317.92;257.18;408.78;161.53;209.45;217.8;171.98;150.81;162.22;102.44
1767;410.74;67.92;4001.85;892.04;308.67;319.69;258.4;409.87;159.6;208.42;219.96;172.24;151.97;163.22;103.37
1768;418.21;67.83;4000.05;894.87;310.74;322.38;258.31;407.94;164.32;214.7;220.28;172.73;152.75;165.69;102.95
1769;455.24;67.22;3981.05;891.04;309.2;325.16;257.1;404.15;163.37;212.92;219.69;170.62;150.44;164.82;103.2
1770;453.54;66.48;3789.47;877.24;305.7;322.15;257.28;401.88;161.34;209.55;216.65;168.47;150.19;161.01;103.1
1771;443.89;66.71;3810.53;870.82;307.57;323.77;257.34;405.77;164.14;209.47;216.1;167.26;149.77;165.18;103.7
1772;435.99;67.13;3824.65;829.0;306.92;324.09;255.86;401.66;164.6;208.99;214.95;168.52;150.36;167.75;103.63
1773;444.2;68.12;3887.74;814.7;308.38;327.5;259.33;406.29;164.26;209.76;216.89;168.63;149.88;165.97;103.15
1774;446.16;67.42;3823.28;819.02;306.65;324.49;259.59;404.63;165.07;209.44;215.98;167.47;149.16;167.96;103.14
1775;448.74;66.6;3642.67;811.69;302.54;325.13;260.01;407.23;167.88;209.72;214.46;168.68;148.48;170.95;103.56
1776;447.62;67.43;3628.46;810.69;302.08;326.28;259.88;408.53;168.74;210.99;214.51;171.25;148.4;167.75;103.38
1777;449.83;68.04;3497.23;810.96;303.83;326.12;261.41;409.6;171.36;215.34;214.28;169.1;148.29;168.5;103.35
1778;448.76;68.61;3745.3;818.58;304.46;330.01;259.46;408.52;171.49;215.19;215.52;169.3;148.11;167.13;103.7
1779;437.45;67.6;3761.31;809.41;296.71;325.84;258.13;406.37;167.09;208.9;213.03;167.43;147.48;164.05;104.03
1780;432.94;67.43;3722.45;805.4;295.45;325.1;258.26;406.76;164.28;208.1;211.42;167.26;146.98;160.79;104.08
1781;433.98;65.88;3710.29;793.67;292.38;322.49;252.47;398.07;167.46;211.59;209.79;165.68;146.05;162.83;104.36
1782;431.82;66.37;3706.44;795.91;293.05;323.58;256.1;396.49;170.0;213.11;209.75;165.04;146.21;164.57;104.36
1783;430.17;66.51;4020.42;802.07;294.06;325.33;255.42;395.23;167.94;212.39;211.2;165.82;146.77;163.5;104.35
1784;426.14;66.3;3909.23;808.41;287.96;326.84;254.61;391.71;167.0;210.65;210.61;166.81;147.01;162.75;104.14
1785;430.61;67.37;4033.18;826.15;289.91;329.19;256.38;393.52;165.53;210.92;212.94;166.94;148.72;159.79;104.63
1786;424.72;65.93;4037.2;804.53;289.63;325.35;254.42;387.6;164.3;209.19;210.07;166.2;148.7;160.12;104.45
1787;429.87;66.48;3939.19;814.7;289.28;329.56;255.92;389.27;167.23;210.75;211.48;166.55;148.15;161.7;105.09
1788;433.38;67.66;4009.12;821.91;290.28;331.27;257.38;390.86;168.64;212.2;212.81;168.74;148.67;162.24;105.11
1789;441.65;68.47;4175.96;839.83;292.64;333.32;259.54;395.66;169.64;211.86;215.89;169.86;150.12;164.39;104.84
1790;445.27;67.87;4217.05;855.94;291.46;334.53;261.41;395.29;171.29;212.16;216.72;169.66;150.72;165.34;104.41
1791;443.38;67.96;4224.84;856.94;287.86;333.78;263.69;400.41;171.77;213.37;216.38;168.56;150.25;169.39;103.81
1792;451.46;67.83;4152.42;864.19;288.82;337.09;262.01;396.74;175.37;217.61;216.77;168.1;150.37;173.28;104.66
1793;444.17;67.02;4155.76;865.29;285.64;333.32;259.9;397.09;175.39;220.47;215.86;167.13;149.32;175.59;105.14
1794;446.17;66.9;4028.8;834.31;285.17;334.44;261.84;398.52;176.9;220.7;214.35;165.73;148.69;177.31;105.81
1795;443.86;66.37;3958.6;809.91;282.73;335.77;265.09;399.92;176.04;220.71;213.66;165.78;148.64;175.96;105.83
1796;445.2;66.33;3901.33;812.74;282.94;335.97;265.57;401.8;178.6;221.47;213.97;166.81;148.71;177.25;106.09
1797;444.83;67.84;3867.6;818.12;284.18;335.88;266.5;407.33;176.36;216.9;215.41;167.67;149.09;176.81;105.89
1798;444.45;68.28;3841.23;804.16;287.88;335.99;266.79;407.34;181.51;220.94;214.18;167.09;148.16;179.95;105.57
1799;435.17;67.45;3893.88;794.63;288.02;336.71;266.85;408.05;179.88;220.13;214.45;166.39;147.99;179.3;105.54
1800;445.64;68.66;3902.1;801.61;293.6;328.11;267.97;411.7;183.1;221.49;216.25;168.37;148.06;182.62;105.73
1801;440.26;68.57;3758.19;798.28;292.74;327.52;266.98;405.57;180.28;220.53;213.62;169.99;149.12;183.86;106.69
1802;443.08;69.21;3763.84;811.78;293.35;332.4;265.01;410.2;181.74;221.48;213.78;167.62;149.73;185.29;106.38
1803;441.08;69.0;3725.66;816.8;292.97;330.9;264.94;411.39;181.26;221.45;213.32;167.76;149.77;184.73;106.14
1804;439.41;68.19;3616.0;800.47;291.74;328.59;265.8;411.01;179.82;220.78;211.31;168.88;150.82;182.86;106.24
1805;429.03;67.09;3511.39;793.35;289.45;321.46;262.57;404.63;177.29;218.79;207.85;166.19;148.78;181.55;106.53
1806;430.65;66.05;3562.15;797.28;286.68;319.38;263.27;407.19;177.57;220.23;207.37;165.52;149.26;182.36;106.45
1807;432.56;66.38;3614.54;803.16;288.1;317.05;264.44;407.21;179.56;223.45;208.21;164.12;148.57;181.65;106.58
1808;425.07;65.32;3587.92;784.37;285.11;312.01;263.51;403.09;179.84;222.25;205.14;162.97;147.32;183.09;107.15
1809;430.1;65.89;3635.6;777.39;286.78;311.8;262.25;410.79;185.69;226.54;205.18;162.92;145.09;189.75;107.38
1810;435.67;66.75;3688.77;778.58;290.34;314.74;263.58;414.51;184.56;225.94;206.39;163.94;144.22;185.76;108.03
1811;430.56;65.68;3723.87;780.95;285.28;312.5;259.35;411.84;181.64;223.33;205.83;164.37;143.26;183.9;107.45
1812;428.54;64.64;3833.7;792.53;282.82;314.21;259.62;416.46;178.63;220.58;205.85;162.83;141.86;179.91;107.42
1813;424.2;64.03;3725.41;786.37;280.74;310.86;257.98;411.89;178.94;221.1;203.02;161.19;141.44;180.74;108.28
1814;417.99;64.67;3770.26;792.12;282.0;314.14;261.08;416.82;172.25;215.94;204.67;161.19;140.97;170.59;108.37
1815;411.32;64.6;3825.65;797.82;283.19;317.21;257.97;415.16;168.37;217.08;204.4;161.22;140.82;166.72;108.01
1816;419.58;66.23;3917.6;809.59;287.55;319.33;253.64;406.42;165.56;214.87;206.82;162.65;141.88;167.69;107.61
1817;427.88;65.51;3875.73;816.43;286.89;318.51;252.71;407.47;171.36;220.82;208.12;161.76;143.37;174.96;107.4
1818;430.89;66.24;3920.68;813.7;288.64;321.45;255.57;409.74;170.63;220.58;209.2;165.0;144.26;174.13;107.28
1819;430.29;67.29;4006.97;820.13;289.63;320.2;256.59;412.24;164.51;213.37;210.1;164.28;145.18;169.11;107.02
1820;425.21;66.15;4018.87;824.28;288.95;321.69;257.76;410.98;164.48;213.55;208.79;163.67;144.91;167.94;106.82
1821;422.58;64.99;3891.83;815.8;293.29;322.9;259.18;413.21;169.73;217.29;207.74;161.34;149.41;177.62;107.71
1822;427.07;64.85;3946.1;815.2;293.0;326.16;261.42;417.14;169.86;219.07;209.94;161.77;148.92;175.53;107.86
1823;430.01;65.37;3761.45;808.04;292.36;327.7;261.76;418.67;172.08;221.97;209.92;161.95;149.05;175.53;107.53
1824;408.83;63.91;3612.32;802.07;289.15;322.63;261.96;418.89;174.49;223.73;207.11;160.48;151.57;178.89;107.34
1825;398.84;63.54;3604.19;800.33;287.92;317.66;260.71;412.32;174.6;223.97;205.35;159.45;152.59;181.02;107.69
1826;395.05;63.03;3543.06;788.56;283.29;317.07;257.45;403.07;171.6;220.96;202.77;157.03;153.68;179.77;107.2
1827;392.07;63.39;3679.01;789.11;279.42;314.56;261.1;402.6;169.08;212.82;202.43;157.82;153.2;173.16;107.17
1828;395.61;67.51;3737.91;791.12;279.76;318.8;264.73;402.27;167.45;207.48;203.9;158.81;153.1;169.62;106.37
1829;388.3;66.07;3576.62;780.45;278.23;321.79;263.94;400.92;167.76;206.45;200.97;159.31;153.81;172.96;107.11
1830;384.32;64.64;3452.23;761.24;278.95;314.22;262.33;399.18;166.23;204.96;198.59;158.7;154.05;168.54;107.4
1831;378.19;63.19;3467.13;767.31;268.9;311.49;261.36;395.85;163.06;191.19;197.64;156.55;154.16;173.26;107.43
1832;383.89;65.24;3523.71;776.75;272.33;316.67;264.36;404.49;163.57;193.49;200.02;157.23;154.74;166.72;107.45
1833;358.36;64.54;3491.1;778.94;275.58;319.41;264.99;402.71;163.52;193.02;201.31;158.63;153.89;164.11;106.91
1834;367.52;63.72;3623.36;793.54;275.34;324.14;267.36;405.89;163.2;190.7;203.43;159.71;153.4;162.93;107.28
1835;379.08;64.04;3724.46;809.96;280.25;330.48;268.41;406.03;168.56;197.03;207.26;162.66;153.92;167.02;107.2
1836;381.66;64.72;3852.79;805.76;283.39;330.96;267.02;409.63;166.5;195.51;209.21;162.36;154.38;163.07;106.87
1837;377.74;66.41;3916.65;817.53;285.53;330.81;267.37;416.14;163.55;194.7;209.58;161.58;153.61;163.7;105.75
1838;372.42;66.43;3934.12;829.34;285.39;332.55;268.62;417.2;160.99;191.27;210.17;160.94;152.47;156.71;105.85
1839;372.26;67.64;3987.11;834.22;286.79;332.09;266.43;414.36;159.01;188.61;210.38;162.05;151.28;152.58;106.1
1840;371.2;67.19;4019.3;832.03;285.94;328.99;265.82;411.36;159.06;188.0;208.68;163.88;152.26;153.41;105.96
1841;379.96;68.49;4137.87;851.35;290.18;333.91;269.5;421.47;160.28;189.33;211.94;162.3;149.81;156.31;106.39
1842;383.12;68.64;4162.26;844.05;288.89;333.12;271.91;422.28;161.96;190.73;211.76;163.27;150.81;158.52;106.16
1843;392.93;69.66;4250.95;856.1;294.17;336.21;271.87;431.46;162.59;192.12;215.8;165.54;152.08;158.52;106.05
1844;398.05;69.1;4185.21;858.71;296.74;337.8;275.32;435.83;161.6;192.79;216.15;166.09;151.95;155.28;104.33
1845;393.49;70.67;4235.89;866.47;300.13;338.43;253.04;422.54;159.73;189.74;216.4;165.14;153.79;147.66;104.56
1846;401.19;71.26;4220.31;866.38;302.85;339.78;251.92;421.49;163.63;193.34;216.68;166.65;153.61;153.72;104.56
1847;397.04;71.34;4315.42;874.42;303.78;340.34;251.84;424.16;162.91;193.23;218.28;166.95;153.31;157.18;104.05
1848;395.39;71.23;4275.61;870.72;303.14;343.41;252.75;426.72;162.85;192.78;217.84;166.55;154.98;157.52;103.68
1849;390.0;71.06;4170.48;873.78;303.86;345.44;250.82;430.21;162.15;193.17;218.73;167.27;154.37;156.17;103.95
1850;392.14;71.28;4090.01;867.66;304.27;346.23;253.07;431.87;163.02;193.93;218.86;168.01;155.21;153.01;104.06
1851;392.19;71.28;4129.9;866.84;303.58;346.01;254.22;434.46;162.07;193.21;218.43;167.38;155.95;151.63;103.73
1852;392.36;70.62;4093.86;869.62;304.27;344.38;257.25;433.8;161.98;194.75;218.64;167.02;158.12;154.77;103.56
1853;395.45;70.62;4121.17;864.92;305.82;346.14;253.1;429.32;159.55;192.6;218.44;167.43;158.69;157.71;103.12
1854;397.46;72.37;4003.89;867.57;309.31;349.47;252.47;432.88;160.17;192.19;219.26;168.42;157.99;153.86;103.42
1855;407.04;72.78;4003.46;873.46;310.81;349.16;250.28;435.44;160.56;193.81;220.55;169.24;160.54;150.03;104.2
1856;403.85;72.21;3896.02;865.19;313.09;346.42;250.22;437.51;159.69;193.89;219.36;168.92;156.91;147.94;104.23
1857;404.55;71.44;3986.78;883.42;313.05;346.65;252.54;442.09;156.58;191.2;219.23;170.18;156.47;146.49;104.72
1858;405.79;71.19;3895.77;878.39;309.76;346.22;249.79;443.61;154.51;190.76;218.38;171.31;157.4;140.53;105.15
1859;408.07;70.99;3989.34;887.3;310.71;348.3;248.15;446.18;153.44;190.61;220.12;171.13;157.36;140.45;105.41
1860;411.38;71.65;4067.25;893.88;314.14;348.19;245.55;446.05;155.2;193.14;221.02;173.39;154.91;144.28;105.16
1861;413.63;71.46;3992.0;882.32;315.29;349.25;246.17;455.61;155.31;193.19;221.89;173.97;153.33;144.46;105.42
1862;414.44;72.68;4080.18;889.31;318.1;353.39;246.36;459.73;152.86;190.72;222.91;173.78;153.32;138.97;105.41
1863;424.81;72.0;4117.08;904.15;319.17;357.23;250.74;468.85;154.21;193.54;225.95;173.5;153.67;140.71;105.1
1864;452.08;72.1;4139.51;904.84;324.98;352.26;247.68;460.66;158.36;200.66;226.55;174.53;157.38;144.99;104.25
1865;452.98;73.22;4185.75;902.37;327.44;351.31;248.61;481.14;157.3;199.88;226.53;175.01;156.67;144.68;103.23
1866;452.93;73.46;4287.37;894.7;329.42;351.77;252.24;497.51;158.47;200.33;227.56;174.37;157.08;146.79;104.17
1867;464.43;74.83;4246.88;899.49;333.82;353.98;253.15;494.96;160.56;202.95;228.89;174.5;158.02;148.75;103.89
1868;459.28;73.3;4119.05;889.86;330.05;350.06;250.19;482.73;157.88;201.09;225.53;174.7;157.71;150.33;103.35
1869;459.85;75.44;4194.31;889.17;331.94;353.37;251.96;485.77;158.6;201.7;227.85;174.43;158.07;149.67;103.69
1870;460.31;75.27;4180.61;884.24;331.74;351.85;254.97;490.47;158.88;202.16;228.23;174.37;159.47;149.0;103.12
1871;472.61;76.22;4230.87;882.18;335.7;352.54;256.97;498.04;158.49;203.31;229.53;174.44;161.39;150.11;102.77
1872;470.64;76.29;4239.86;884.15;337.49;354.54;256.47;495.28;156.19;200.45;229.61;173.59;160.77;145.37;102.16
1873;468.72;75.88;4239.86;879.35;337.09;354.47;256.6;493.02;155.87;199.63;228.96;173.78;159.88;145.13;102.54
1874;464.03;74.88;4123.93;847.88;341.01;352.45;259.27;485.98;159.58;200.06;227.66;173.49;160.03;142.56;102.81
1875;450.7;73.76;4072.65;841.53;339.53;351.24;259.28;481.53;160.92;203.87;225.84;170.75;157.69;147.26;103.72
1876;453.55;74.11;4109.38;830.85;341.78;353.46;256.78;484.26;159.52;201.64;225.07;171.64;158.32;146.22;103.86
1877;458.04;75.08;4203.47;827.51;343.49;353.57;255.07;489.98;160.0;201.29;225.48;170.95;158.33;149.5;103.67
1878;463.3;76.27;4473.67;847.52;343.0;357.45;257.58;494.22;157.33;200.09;228.66;171.63;157.1;143.35;103.72
1879;463.37;76.56;4549.61;845.6;340.28;358.53;259.3;498.32;155.38;195.0;228.32;171.09;157.09;146.32;103.63
1880;465.05;77.11;4653.21;850.39;341.0;360.2;262.52;502.49;153.86;193.39;229.61;171.08;156.72;144.56;103.81
1881;463.0;77.19;4693.62;847.65;339.57;359.48;262.23;503.1;153.82;194.44;229.46;170.19;156.15;145.88;103.41
1882;460.38;77.16;4684.03;849.16;337.07;359.67;262.57;510.32;155.82;197.1;229.63;171.98;158.66;147.21;103.35
1883;455.34;76.08;4827.18;838.7;334.96;361.13;263.4;509.01;152.3;192.31;228.78;170.43;157.05;146.65;103.69
1884;441.71;75.43;4799.01;834.36;333.17;363.02;262.17;511.03;151.19;191.55;227.49;168.6;155.24;146.97;104.32
1885;446.89;76.43;4889.25;861.54;333.82;365.07;265.7;513.36;150.91;189.81;229.49;170.51;156.48;150.05;104.26
1886;454.35;77.18;5093.36;874.92;339.59;368.83;264.3;519.08;151.14;190.37;232.32;169.82;157.09;148.69;104.32
1887;459.75;78.02;5107.31;885.56;339.19;369.24;264.31;517.24;150.94;190.7;232.83;170.78;156.57;152.3;104.19
1888;460.0;77.26;5126.06;891.46;336.95;369.32;264.98;513.57;152.64;190.17;233.51;170.2;156.88;150.64;104.31
1889;462.95;77.25;5253.54;888.35;339.97;369.85;261.24;512.76;155.27;193.96;233.7;171.76;156.12;152.1;104.52
1890;479.02;77.25;5275.38;886.84;344.83;371.16;265.05;507.82;159.22;198.84;234.93;171.96;156.35;156.69;104.29
1891;476.88;78.0;5225.21;878.85;343.51;364.8;267.37;513.04;160.58;199.6;234.78;175.87;156.34;158.01;104.63
1892;482.97;77.94;5347.98;875.7;344.41;372.59;268.63;518.36;160.78;199.52;236.55;176.02;156.99;155.52;104.66
1893;485.37;79.62;5374.43;858.84;351.47;377.34;269.52;523.39;163.46;200.92;236.41;176.87;157.48;157.63;104.75
1894;478.28;78.73;5267.67;842.22;347.66;372.05;268.97;519.01;160.28;197.32;232.6;176.39;158.79;153.64;104.66
1895;490.04;80.5;5396.09;853.45;346.41;377.21;273.95;526.96;159.62;197.93;235.51;174.83;159.15;149.52;105.05
1896;501.82;81.18;5664.33;848.84;348.4;377.38;276.0;530.7;158.97;203.75;238.02;174.91;157.84;146.4;104.36
1897;511.87;81.87;5935.9;857.2;347.94;375.2;274.52;531.95;158.31;203.87;237.26;174.85;157.03;147.42;105.28
1898;513.98;81.79;5840.95;864.6;349.14;376.81;276.39;531.68;159.41;203.9;237.81;175.98;157.71;148.49;105.65
1899;515.36;82.34;6001.57;865.1;349.8;380.39;275.69;538.4;159.36;203.61;239.77;175.34;157.77;149.61;105.5
1900;512.83;82.67;5962.36;860.12;348.54;376.18;275.67;541.68;162.09;206.19;239.91;176.6;157.53;154.39;105.32
1901;505.12;82.81;6175.71;863.64;348.96;377.06;275.53;541.11;158.66;202.15;241.29;176.18;156.84;155.64;105.31
1902;512.24;83.33;6185.56;855.87;350.51;375.21;277.19;540.37;160.84;203.54;241.06;177.15;156.45;155.8;105.1
1903;498.24;84.29;6175.28;846.22;347.46;376.22;275.3;534.26;159.46;201.56;237.76;175.67;154.49;157.73;105.35
1904;504.4;87.1;6326.99;842.15;350.99;378.6;274.42;540.2;158.67;202.11;240.04;176.87;154.29;155.24;105.98
1905;514.53;88.21;6220.66;840.82;358.65;383.27;275.54;541.94;163.22;208.98;241.44;178.39;155.2;158.05;105.75
1906;512.69;88.68;6216.81;833.74;356.97;379.97;277.29;541.55;163.22;209.21;240.28;178.96;155.93;160.4;105.34
1907;499.67;88.36;5946.17;830.31;358.37;375.32;286.24;542.82;161.67;208.36;238.83;179.58;157.17;158.36;105.32
1908;505.09;88.63;5776.66;833.78;360.7;377.51;282.72;540.82;164.98;210.31;239.14;179.97;156.77;157.81;104.96
1909;512.97;90.17;6724.08;843.16;365.03;387.05;285.51;549.34;164.84;210.29;244.19;182.26;156.57;159.23;104.89
1910;515.82;91.16;6747.97;834.7;366.86;386.84;285.75;551.98;163.39;209.25;244.27;183.53;158.03;154.93;104.83
1911;518.21;92.01;6771.51;828.48;365.61;387.59;291.02;557.53;164.03;208.97;243.35;182.68;157.25;157.14;104.89
1912;521.8;91.55;6738.03;835.2;365.79;386.26;290.97;557.05;163.69;205.87;243.76;183.11;157.67;159.75;104.59
1913;524.87;92.51;6649.16;829.67;367.64;389.61;291.12;559.48;164.14;206.11;243.36;183.25;157.6;159.08;104.65
1914;531.88;93.28;6773.22;826.6;370.99;385.53;286.19;556.44;164.46;205.66;244.63;182.63;158.58;158.52;104.71
1915;536.24;94.32;7044.37;821.62;369.46;386.24;286.92;560.59;166.54;206.75;246.59;182.78;161.78;161.98;105.04
1916;539.35;95.72;7297.62;800.76;372.23;382.66;289.56;567.87;164.21;201.43;246.3;183.3;164.16;159.49;104.67
1917;531.19;93.85;7360.2;777.99;375.96;381.09;293.17;568.45;166.22;202.39;243.78;182.75;165.39;158.29;104.55
1918;534.54;94.83;7594.46;773.42;377.91;382.52;295.76;578.39;168.0;200.69;245.04;183.26;166.69;160.28;104.54
1919;541.85;98.99;7934.28;772.87;374.6;379.56;294.73;587.63;168.94;202.09;247.56;184.67;167.29;159.87;104.12
1920;540.21;99.86;7494.11;780.78;375.3;381.99;293.56;542.72;170.53;202.78;245.95;184.94;168.88;158.01;103.64
1921;533.49;99.02;7343.94;790.02;375.44;382.7;296.2;534.14;171.54;205.65;245.67;184.75;169.19;157.85;103.71
1922;537.1;99.56;7869.56;792.21;378.53;387.28;299.86;551.19;170.44;205.5;248.42;186.31;167.47;157.1;103.82
1923;543.92;101.16;7781.8;782.61;381.6;388.94;299.23;549.19;172.34;208.21;247.94;187.47;168.64;161.47;103.86
1924;544.55;99.14;7529.73;791.16;374.8;390.68;298.97;547.5;175.39;210.66;247.23;188.02;167.67;164.59;103.59
1925;552.6;100.41;7520.57;789.42;379.45;386.08;297.31;542.78;175.08;210.45;245.63;188.09;167.23;164.15;104.28
1926;560.45;101.02;7573.48;794.45;384.15;388.82;298.19;547.2;176.7;210.26;247.18;187.71;167.5;167.55;104.29
1927;563.63;103.13;7654.22;805.24;386.4;391.96;298.24;547.67;177.94;211.9;248.58;188.93;167.16;169.07;104.37
1928;567.7;103.41;7737.62;817.09;391.47;394.59;300.1;554.06;177.79;209.1;250.79;188.02;167.28;165.44;104.47
1929;580.61;105.02;7828.63;783.71;396.91;396.08;301.08;555.44;178.57;209.52;251.6;188.44;169.18;164.21;103.77
1930;570.34;104.13;8072.99;787.87;392.05;386.38;298.24;549.64;178.57;209.25;251.25;187.8;167.29;163.32;104.48
1931;566.9;103.14;8134.03;781.33;388.46;383.58;296.77;546.76;180.4;211.7;250.48;187.79;168.59;165.99;105.01
1932;567.6;103.18;7925.04;776.11;390.27;382.75;296.47;546.78;179.05;210.08;249.78;188.56;168.65;165.32;104.71
1933;580.75;107.09;7727.17;792.58;397.83;380.6;297.5;547.6;180.9;211.54;251.94;189.02;169.81;164.78;104.77
1934;583.59;104.36;7736.25;784.21;399.38;380.68;294.81;548.01;182.9;213.42;252.22;189.04;171.89;168.46;104.95
1935;581.04;101.66;7658.85;772.14;396.51;379.81;289.86;532.06;187.68;216.18;249.89;187.3;175.27;172.47;105.7
1936;598.5;108.48;7617.06;775.84;395.4;377.79;291.18;527.86;187.72;217.07;250.16;187.83;177.86;173.04;105.39
1937;588.94;109.8;7355.15;772.04;392.39;373.75;291.52;527.26;188.38;217.41;247.08;187.79;177.43;175.39;104.71
1938;604.09;116.43;7535.21;775.52;396.0;378.03;293.24;533.87;190.97;218.64;249.82;185.71;180.29;176.04;104.72
1939;594.8;116.6;7460.29;770.35;398.06;378.88;292.9;532.44;189.68;218.19;249.72;187.05;180.75;175.07;104.79
1940;592.3;115.09;7307.98;775.93;395.4;377.46;292.95;537.51;190.67;219.18;250.09;185.43;181.67;172.64;104.47
1941;592.57;116.67;7452.25;767.29;392.03;374.4;297.01;540.5;192.28;220.09;247.72;185.34;180.59;174.62;104.51
1942;592.43;117.46;7758.51;800.49;391.95;376.04;294.42;547.8;191.63;219.03;249.56;184.85;182.54;172.21;105.65
1943;582.32;115.4;7550.45;807.39;366.6;376.42;294.66;547.03;189.4;215.07;245.93;184.55;182.65;173.51;105.8
1944;579.58;114.7;7363.37;789.74;366.8;370.04;293.63;537.28;188.31;213.21;242.98;185.34;183.4;173.0;106.57
1945;573.16;116.98;7484.44;774.6;362.61;370.13;293.19;535.55;186.76;211.44;242.48;182.75;185.33;172.9;106.81
1946;570.67;116.17;7195.04;768.29;361.16;371.96;292.26;534.97;186.66;211.6;241.08;183.87;183.85;167.49;106.85
1947;570.05;114.13;7249.5;763.9;363.51;370.16;290.35;532.02;186.49;213.19;240.54;184.84;184.67;167.57;106.37
1948;566.9;110.49;6524.22;754.57;372.63;367.99;291.67;530.72;188.63;216.48;238.44;184.82;185.92;168.4;106.62
